image_path,object_filename,memscore
img/things/boar.png,boar.png,0.7883791327476501
img/things/board.png,board.png,0.8245362043380737
img/things/board_game.png,board_game.png,0.8184258341789246
img/things/boat.png,boat.png,0.7949494123458862
img/things/bobsled.png,bobsled.png,0.8618668913841248
img/things/bok_choy.png,bok_choy.png,0.8451420664787292
img/things/bolo_tie.png,bolo_tie.png,0.9201338291168213
img/things/bologna.png,bologna.png,0.7225869297981262
img/things/bolt.png,bolt.png,0.9113523960113525
img/things/bomb.png,bomb.png,0.9083430767059326
img/things/bone.png,bone.png,0.6912526488304138
img/things/bongo.png,bongo.png,0.6628774404525757
img/things/bonnet.png,bonnet.png,0.7784518003463745
img/things/bonsai.png,bonsai.png,0.826125979423523
img/things/book.png,book.png,0.9039402604103088
img/things/bookmark.png,bookmark.png,0.867436945438385
img/things/bookshelf.png,bookshelf.png,0.709585428237915
img/things/boomerang.png,boomerang.png,0.9570580720901489
img/things/boot.png,boot.png,0.8077464699745178
img/things/bottle.png,bottle.png,0.883121132850647
img/things/bottle_opener.png,bottle_opener.png,0.8333253264427185
img/things/boulder.png,boulder.png,0.7363828420639038
img/things/bouquet.png,bouquet.png,0.7138084769248962
img/things/bow1.png,bow1.png,0.8629881143569946
img/things/bow2.png,bow2.png,0.824215829372406
img/things/bow3.png,bow3.png,0.815566897392273
img/things/bowl.png,bowl.png,0.8990405797958374
img/things/bowler_hat.png,bowler_hat.png,0.7259721159934998
img/things/bowling_ball.png,bowling_ball.png,0.8305684328079224
img/things/bowtie.png,bowtie.png,0.9390609264373779
img/things/box.png,box.png,0.8123858571052551
img/things/boxer_shorts.png,boxer_shorts.png,0.7752547264099121
img/things/boxing_gloves.png,boxing_gloves.png,0.9432272911071777
img/things/boy.png,boy.png,0.8921515345573425
img/things/bra.png,bra.png,0.8322499990463257
img/things/brace.png,brace.png,0.9360318779945374
img/things/bracelet1.png,bracelet1.png,0.8877667784690857
img/things/bracelet2.png,bracelet2.png,0.9043111205101013
img/things/bracket.png,bracket.png,0.9087275862693787
img/things/braid.png,braid.png,0.8282194137573242
img/things/brake.png,brake.png,0.8441311120986938
img/things/branch.png,branch.png,0.6959457397460938
img/things/brass_knuckles.png,brass_knuckles.png,0.7968721985816956
img/things/bread.png,bread.png,0.8624041080474854
img/things/breadbox.png,breadbox.png,0.8364310264587402
img/things/breadstick.png,breadstick.png,0.9632683396339417
img/things/breakfast.png,breakfast.png,0.7899764180183411
img/things/breathalyzer.png,breathalyzer.png,0.741982638835907
img/things/brick.png,brick.png,0.9563241600990295
img/things/briefcase.png,briefcase.png,0.9113835096359253
img/things/broccoli.png,broccoli.png,0.8235360980033875
img/things/brooch.png,brooch.png,0.8646324872970581
img/things/broom.png,broom.png,0.8217846751213074
img/things/brownie.png,brownie.png,0.871202290058136
img/things/brush.png,brush.png,0.811376690864563
img/things/brussels_sprouts.png,brussels_sprouts.png,0.8634018898010254
img/things/bubble.png,bubble.png,0.8246994614601135
img/things/bubble_wrap.png,bubble_wrap.png,0.891920804977417
img/things/bucket.png,bucket.png,0.9067120552062988
img/things/buckle.png,buckle.png,0.8512563705444336
img/things/buffet.png,buffet.png,0.6826614737510681
img/things/buggy.png,buggy.png,0.7618311643600464
img/things/bull.png,bull.png,0.7310314774513245
img/things/bulldozer.png,bulldozer.png,0.6429412961006165
img/things/bullet.png,bullet.png,0.8810086846351624
img/things/bulletin_board.png,bulletin_board.png,0.9321320652961731
img/things/bulletproof_vest.png,bulletproof_vest.png,0.7339766621589661
img/things/bumper.png,bumper.png,0.7956222891807556
img/things/bun.png,bun.png,0.8949531316757202
img/things/bungee.png,bungee.png,0.8530093431472778
img/things/bunkbed.png,bunkbed.png,0.8101310133934021
img/things/buoy.png,buoy.png,0.8921613097190857
img/things/burner.png,burner.png,0.7170369029045105
img/things/burrito.png,burrito.png,0.8459596633911133
img/things/bus.png,bus.png,0.8198700547218323
img/things/bush.png,bush.png,0.841238796710968
img/things/butter.png,butter.png,0.8303852081298828
img/things/button1.png,button1.png,0.854225754737854
img/things/button2.png,button2.png,0.9099149703979492
img/things/cabbage.png,cabbage.png,0.8764148950576782
img/things/cabinet.png,cabinet.png,0.8689837455749512
img/things/cable.png,cable.png,0.9720048308372498
img/things/cactus.png,cactus.png,0.8281662464141846
