concept_id,memorability_bin,image_name,image_filepath,source_path,memorability_score,recognizability,nameability,concreteness_score,memorability_percentile,things_file_path,category27_label,category27_id,things_category,selection_source
marijuana,mid,marijuana_08s.jpg,images/marijuana_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/marijuana/marijuana_08s.jpg,0.794871795,0.083333333,0.277777778,4.89,48.825940396843635,marijuana/marijuana_08s.jpg,plant,21,plant,milp
mint,mid,mint_04s.jpg,images/mint_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/mint/mint_04s.jpg,0.794871795,0.411764706,0.473684211,4.54,48.825940396843635,mint/mint_04s.jpg,plant,21,plant,milp
tumbleweed,mid,tumbleweed_05s.jpg,images/tumbleweed_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tumbleweed/tumbleweed_05s.jpg,0.794871795,0.7,0.736842105,4.84,48.825940396843635,tumbleweed/tumbleweed_05s.jpg,plant,21,plant,milp
flipper,mid,flipper_10s.jpg,images/flipper_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/flipper/flipper_10s.jpg,0.794871795,0.5,0.833333333,4.26,48.825940396843635,flipper/flipper_10s.jpg,sports equipment,22,sports equipment,milp
home_plate,mid,home_plate_02s.jpg,images/home_plate_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/home_plate/home_plate_02s.jpg,0.794871795,0.5,0.315789474,4.92,48.825940396843635,home_plate/home_plate_02s.jpg,sports equipment,22,sports equipment,milp
oar,mid,oar_09s.jpg,images/oar_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/oar/oar_09s.jpg,0.794871795,0.222222222,0.444444444,4.84,48.825940396843635,oar/oar_09s.jpg,sports equipment,22,sports equipment,milp
ping-pong_table,mid,ping-pong_table_11s.jpg,images/ping-pong_table_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/ping-pong_table/ping-pong_table_11s.jpg,0.794871795,0.764705882,0.0,4.93,48.825940396843635,ping-pong_table/ping-pong_table_11s.jpg,sports equipment,22,sports equipment,milp
saddle,mid,saddle_03s.jpg,images/saddle_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/saddle/saddle_03s.jpg,0.794871795,0.8125,0.944444444,4.85,48.825940396843635,saddle/saddle_03s.jpg,sports equipment,22,sports equipment,milp
soccer_ball,mid,soccer_ball_03s.jpg,images/soccer_ball_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/soccer_ball/soccer_ball_03s.jpg,0.794871795,0.25,0.9,4.89,48.825940396843635,soccer_ball/soccer_ball_03s.jpg,sports equipment,22,sports equipment,milp
chopsticks,mid,chopsticks_04s.jpg,images/chopsticks_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/chopsticks/chopsticks_04s.jpg,0.794871795,0.916666667,0.8,5.0,48.825940396843635,chopsticks/chopsticks_04s.jpg,tool,23,tool,milp
crank,mid,crank_15s.jpg,images/crank_15s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/crank/crank_15s.jpg,0.794871795,0.176470588,0.411764706,4.5,48.825940396843635,crank/crank_15s.jpg,tool,23,tool,milp
mallet,mid,mallet_11s.jpg,images/mallet_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/mallet/mallet_11s.jpg,0.794871795,0.428571429,0.4,4.93,48.825940396843635,mallet/mallet_11s.jpg,tool,23,tool,milp
nail_file,mid,nail_file_12s.jpg,images/nail_file_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/nail_file/nail_file_12s.jpg,0.795454545,0.555555556,0.277777778,4.79,49.99233892591741,nail_file/nail_file_12s.jpg,tool,23,tool,milp
pocketknife,mid,pocketknife_11s.jpg,images/pocketknife_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pocketknife/pocketknife_11s.jpg,0.794871795,0.2,0.777777778,4.93,48.825940396843635,pocketknife/pocketknife_11s.jpg,tool,23,tool,milp
razor,mid,razor_03s.jpg,images/razor_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/razor/razor_03s.jpg,0.794871795,0.583333333,0.666666667,4.9,48.825940396843635,razor/razor_03s.jpg,tool,23,tool,milp
balloon,mid,balloon_14s.jpg,images/balloon_14s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/balloon/balloon_14s.jpg,0.794871795,1.0,1.0,4.92,48.825940396843635,balloon/balloon_14s.jpg,toy,24,toy,milp
dreidel,mid,dreidel_10s.jpg,images/dreidel_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/dreidel/dreidel_10s.jpg,0.794871795,0.3125,0.65,4.88,48.825940396843635,dreidel/dreidel_10s.jpg,toy,24,toy,milp
gyroscope,mid,gyroscope_12s.jpg,images/gyroscope_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/gyroscope/gyroscope_12s.jpg,0.794871795,0.692307692,0.266666667,4.25,48.825940396843635,gyroscope/gyroscope_12s.jpg,toy,24,toy,milp
kaleidoscope,mid,kaleidoscope_11s.jpg,images/kaleidoscope_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/kaleidoscope/kaleidoscope_11s.jpg,0.794871795,0.692307692,0.842105263,4.79,48.825940396843635,kaleidoscope/kaleidoscope_11s.jpg,toy,24,toy,milp
toy,mid,toy_06s.jpg,images/toy_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/toy/toy_06s.jpg,0.794871795,0.777777778,0.894736842,4.93,48.825940396843635,toy/toy_06s.jpg,toy,24,toy,milp
train_set,mid,train_set_10s.jpg,images/train_set_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/train_set/train_set_10s.jpg,0.794871795,0.133333333,0.277777778,4.86,48.825940396843635,train_set/train_set_10s.jpg,toy,24,toy,milp
brussels_sprouts,mid,brussels_sprouts_02s.jpg,images/brussels_sprouts_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/brussels_sprouts/brussels_sprouts_02s.jpg,0.794871795,0.461538462,0.2,5.0,48.825940396843635,brussels_sprouts/brussels_sprouts_02s.jpg,vegetable,25,vegetable,milp
cucumber,mid,cucumber_14n.jpg,images/cucumber_14n.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cucumber/cucumber_14n.jpg,0.794871795,0.916666667,0.9,4.83,48.825940396843635,cucumber/cucumber_14n.jpg,vegetable,25,vegetable,milp
eggplant,mid,eggplant_05n.jpg,images/eggplant_05n.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/eggplant/eggplant_05n.jpg,0.794871795,0.842105263,0.8125,4.97,48.825940396843635,eggplant/eggplant_05n.jpg,vegetable,25,vegetable,milp
lettuce,mid,lettuce_09s.jpg,images/lettuce_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/lettuce/lettuce_09s.jpg,0.794871795,0.6,0.85,4.97,48.825940396843635,lettuce/lettuce_09s.jpg,vegetable,25,vegetable,milp
parsley,mid,parsley_10s.jpg,images/parsley_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/parsley/parsley_10s.jpg,0.794871795,0.294117647,0.375,4.77,48.825940396843635,parsley/parsley_10s.jpg,vegetable,25,vegetable,milp
scallion,mid,scallion_08s.jpg,images/scallion_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/scallion/scallion_08s.jpg,0.794871795,0.333333333,0.157894737,4.72,48.825940396843635,scallion/scallion_08s.jpg,vegetable,25,vegetable,milp
dirt_bike,mid,dirt_bike_01b.jpg,images/dirt_bike_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/dirt_bike/dirt_bike_01b.jpg,0.794871795,0.1875,0.555555556,5.0,48.825940396843635,dirt_bike/dirt_bike_01b.jpg,vehicle,26,vehicle,milp
quad,mid,quad_01b.jpg,images/quad_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/quad/quad_01b.jpg,0.795454545,0.090909091,0.111111111,4.07,49.99233892591741,quad/quad_01b.jpg,vehicle,26,vehicle,milp
raft,mid,raft_07s.jpg,images/raft_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/raft/raft_07s.jpg,0.794871795,0.0625,0.555555556,5.0,48.825940396843635,raft/raft_07s.jpg,vehicle,26,vehicle,milp
roadsweeper,mid,roadsweeper_10s.jpg,images/roadsweeper_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/roadsweeper/roadsweeper_10s.jpg,0.795454545,0.2,0.0,4.85,49.99233892591741,roadsweeper/roadsweeper_10s.jpg,vehicle,26,vehicle,milp
submarine,mid,submarine_12s.jpg,images/submarine_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/submarine/submarine_12s.jpg,0.795454545,0.866666667,0.888888889,4.8,49.99233892591741,submarine/submarine_12s.jpg,vehicle,26,vehicle,milp
wagon,mid,wagon_06s.jpg,images/wagon_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/wagon/wagon_06s.jpg,0.795454545,0.5,0.833333333,4.89,49.99233892591741,wagon/wagon_06s.jpg,vehicle,26,vehicle,milp
arrow,mid,arrow_01b.jpg,images/arrow_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/arrow/arrow_01b.jpg,0.794871795,0.8125,0.947368421,4.97,48.825940396843635,arrow/arrow_01b.jpg,weapon,27,weapon,milp
cannonball,mid,cannonball_05s.jpg,images/cannonball_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cannonball/cannonball_05s.jpg,0.794871795,0.3125,0.15,4.8,48.825940396843635,cannonball/cannonball_05s.jpg,weapon,27,weapon,milp
dynamite,mid,dynamite_07s.jpg,images/dynamite_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/dynamite/dynamite_07s.jpg,0.794871795,0.4,0.647058824,4.68,48.825940396843635,dynamite/dynamite_07s.jpg,weapon,27,weapon,milp
machete,mid,machete_12s.jpg,images/machete_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/machete/machete_12s.jpg,0.794871795,0.0,0.0,4.82,48.825940396843635,machete/machete_12s.jpg,weapon,27,weapon,milp
pitchfork,mid,pitchfork_01b.jpg,images/pitchfork_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pitchfork/pitchfork_01b.jpg,0.795454545,0.421052632,0.705882353,5.0,49.99233892591741,pitchfork/pitchfork_01b.jpg,weapon,27,weapon,milp
trident,mid,trident_06s.jpg,images/trident_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/trident/trident_06s.jpg,0.794871795,0.6875,0.631578947,4.5,48.825940396843635,trident/trident_06s.jpg,weapon,27,weapon,milp
